     3.00000000     5.39972032     0.01052883
     3.00000000     5.47912798     0.01096187
     3.00000000     5.55853563     0.01274843
     3.00000000     5.63794328     0.01391416
     3.00000000     5.71735093     0.01386349
     3.00000000     5.79675858     0.01398568
     3.00000000     5.87616623     0.01440294
     3.00000000     5.95557389     0.01370577
     3.00000000     6.03498154     0.01287918
     3.00000000     6.11438919     0.01499820
     3.00000000     6.19379684     0.01987627
     3.00000000     6.27320449     0.02377023
     3.00000000     6.35261215     0.02414360
     3.00000000     6.43201980     0.02146676
     3.00000000     6.51142745     0.01800851
     3.00000000     6.59083510     0.01563456
     3.00000000     6.67024275     0.01369854
     3.00000000     6.74965040     0.01146827
     3.00000000     6.82905806     0.01085183
     3.00000000     6.90846571     0.01281056
     3.00000000     6.98787336     0.01491257
     3.00000000     7.06728101     0.01503217
     3.00000000     7.14668866     0.01404409
     3.00000000     7.22609632     0.01345478
     3.00000000     7.30550397     0.01311935
     3.00000000     7.38491162     0.01247283
     3.00000000     7.46431927     0.01144851
     3.00000000     7.54372692     0.01044566
     3.00000000     7.62313457     0.01098160
     3.00000000     7.70254223     0.01380727
     3.00000000     7.78194988     0.01653530
     3.00000000     7.86135753     0.01680912
     3.00000000     7.94076518     0.01549094
     3.00000000     8.02017283     0.01430696
     3.00000000     8.09958049     0.01348297
     3.00000000     8.17898814     0.01277583
     3.00000000     8.25839579     0.01258511
     3.00000000     8.33780344     0.01305533
     3.00000000     8.41721109     0.01344849
     3.00000000     8.49661874     0.01285095
     3.00000000     8.57602640     0.01149312
     3.00000000     8.65543405     0.01060155
     3.00000000     8.73484170     0.01050482
     3.00000000     8.81424935     0.00999479
     3.00000000     8.89365700     0.00801908
     3.00000000     8.97306466     0.00514173
     3.00000000     9.05247231     0.00270748
     3.00000000     9.13187996     0.00130850
     3.00000000     9.21128761     0.00067072
     3.00000000     9.29069526     0.00041838
     3.00000000     9.37010291     0.00036493
     3.00000000     9.44951057     0.00038714
     3.00000000     9.52891822     0.00040202
     3.00000000     9.60832587     0.00039574
     3.00000000     9.68773352     0.00038250
     3.00000000     9.76714117     0.00036117
     3.00000000     9.84654883     0.00033016
     3.00000000     9.92595648     0.00032110
     3.00000000    10.00536413     0.00035091
     3.00000000    10.08477178     0.00037402
     3.00000000    10.16417943     0.00034913
     3.00000000    10.24358708     0.00029665
     3.00000000    10.32299474     0.00025332
     3.00000000    10.40240239     0.00022288
     3.00000000    10.48181004     0.00019725
     3.00000000    10.56121769     0.00018354
     3.00000000    10.64062534     0.00018699
     3.00000000    10.72003300     0.00019820
     3.00000000    10.79944065     0.00020009
     3.00000000    10.87884830     0.00018321
     3.00000000    10.95825595     0.00015287
     3.00000000    11.03766360     0.00012362
     3.00000000    11.11707125     0.00010547
     3.00000000    11.19647891     0.00009205
     3.00000000    11.27588656     0.00007710
     3.00000000    11.35529421     0.00006243
     3.00000000    11.43470186     0.00004752
     3.00000000    11.51410951     0.00003286
     3.00000000    11.59351717     0.00002207
     3.00000000    11.67292482     0.00001655
     3.00000000    11.75233247     0.00001501
     3.00000000    11.83174012     0.00001576
     3.00000000    11.91114777     0.00001956
     3.00000000    11.99055542     0.00002932
     3.00000000    12.06996308     0.00004260
     3.00000000    12.14937073     0.00005495
     3.00000000    12.22877838     0.00007144
     3.00000000    12.30818603     0.00009381
     3.00000000    12.38759368     0.00010610
     3.00000000    12.46700134     0.00009563
     3.00000000    12.54640899     0.00007185
     3.00000000    12.62581664     0.00005201
     3.00000000    12.70522429     0.00004295
     3.00000000    12.78463194     0.00003961
     3.00000000    12.86403959     0.00003454
     3.00000000    12.94344725     0.00002754
     3.00000000    13.02285490     0.00002247
     3.00000000    13.10226255     0.00001884
     3.00000000    13.18167020     0.00001449
     3.00000000    13.26107785     0.00001093
     3.00000000    13.34048551     0.00000956
     3.00000000    13.41989316     0.00000831
     3.00000000    13.49930081     0.00000604
     3.00000000    13.57870846     0.00000400
     3.00000000    13.65811611     0.00000268
     3.00000000    13.73752376     0.00000163
     3.00000000    13.81693142     0.00000077
     3.00000000    13.89633907     0.00000026
     3.00000000    13.97574672     0.00000006
     3.00000000    14.05515437     0.00000001
     3.00000000    14.13456202     0.00000000
     3.00000000    14.21396968     0.00000000
     3.00000000    14.29337733     0.00000000
     3.00000000    14.37278498     0.00000000
     3.00000000    14.45219263     0.00000000
     3.00000000    14.53160028     0.00000000
     3.00000000    14.61100793     0.00000000
     3.00000000    14.69041559     0.00000000
     3.00000000    14.76982324     0.00000000
     3.00000000    14.84923089     0.00000000
     3.00000000    14.92863854     0.00000000
     3.00000000    15.00804619     0.00000000
     3.00000000    15.08745385     0.00000000
     3.00000000    15.16686150     0.00000000
     3.00000000    15.24626915     0.00000000
     3.00000000    15.32567680     0.00000000
     3.00000000    15.40508445     0.00000000
     3.00000000    15.48449210     0.00000000
     3.00000000    15.56389976     0.00000000
     3.00000000    15.64330741     0.00000000
     3.00000000    15.72271506     0.00000000
     3.00000000    15.80212271     0.00000000
     3.00000000    15.88153036     0.00000000
     4.00000000     0.00000000     0.00046268
     4.00000000     0.07940765     0.00090476
     4.00000000     0.15881530     0.00113866
     4.00000000     0.23822296     0.00100387
     4.00000000     0.31763061     0.00077022
     4.00000000     0.39703826     0.00063802
     4.00000000     0.47644591     0.00052951
     4.00000000     0.55585356     0.00040589
     4.00000000     0.63526121     0.00031964
     4.00000000     0.71466887     0.00030341
     4.00000000     0.79407652     0.00037556
     4.00000000     0.87348417     0.00051752
     4.00000000     0.95289182     0.00065746
     4.00000000     1.03229947     0.00074979
     4.00000000     1.11170713     0.00082941
     4.00000000     1.19111478     0.00094504
     4.00000000     1.27052243     0.00112060
     4.00000000     1.34993008     0.00140520
     4.00000000     1.42933773     0.00176065
     4.00000000     1.50874538     0.00195639
